Vendor,GRAPHTEC Corporation,,,,,,,,,,,,,,,,,,
Model,GL840,,,,,,,,,,,,,,,,,,
Version,Ver1.29,,,,,,,,,,,,,,,,,,
MaxChannel,120,,,,,,,,,,,,,,,,,,
GSStartCH,120,,,,,,,,,,,,,,,,,,
WLStartCH,120,,,,,,,,,,,,,,,,,,
MaxLogicChannel,0,,,,,,,,,,,,,,,,,,
Logic/Pulse,Pulse,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
28/01/2021 17:05,18.9,4.5,18.62,36.2,11.236,2.966,180,,,,,,,,,,,,
28/01/2021 17:05,18.9,4.5,18.64,36.2,11.236,2.966,240,,,,,,,,,,,,
28/01/2021 17:05,18.9,4.6,18.64,36.2,11.243,2.974,240,,,,,,,,,,,,
28/01/2021 17:06,18.9,4.6,18.62,36.2,11.238,2.981,180,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.63,36.3,11.241,2.971,240,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.63,36.2,11.243,2.974,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.6,18.62,36.2,11.238,2.979,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.63,36.2,11.236,2.981,180,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.63,36.3,11.241,2.984,240,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.62,36.2,11.246,2.979,240,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.63,36.3,11.238,2.974,240,,,,,,,,,,,,
28/01/2021 17:06,19,4.7,18.64,36.2,11.241,2.981,180,,,,,,,,,,,,
28/01/2021 17:06,19,4.6,18.62,36.2,11.243,2.984,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.6,18.63,36.3,11.251,2.981,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.62,36.2,11.258,2.979,180,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.63,36.3,11.243,2.981,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.62,36.2,11.246,2.981,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.64,36.3,11.258,2.989,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.64,36.2,11.263,2.981,180,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.62,36.2,11.268,2.991,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.8,18.64,36.2,11.271,2.986,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.62,36.2,11.263,2.984,240,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.7,18.62,36.2,11.271,2.981,180,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.8,18.63,36.3,11.268,2.984,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.63,36.3,11.266,2.986,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.62,36.2,11.271,2.994,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.63,36.2,11.258,2.991,180,,,,,,,,,,,,
28/01/2021 17:06,19.1,4.8,18.62,36.2,11.271,2.984,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.61,36.1,11.278,2.989,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.63,36.2,11.286,2.999,180,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.64,36.2,11.281,2.994,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.62,36.2,11.293,2.994,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.62,36.2,11.288,2.991,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.64,36.2,11.291,2.994,180,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.293,2.994,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.296,2.994,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.63,36.2,11.291,3.002,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.63,36.2,11.288,2.994,180,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.62,36.2,11.288,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.63,36.3,11.293,3.007,240,,,,,,,,,,,,
28/01/2021 17:06,19.2,4.8,18.62,36.2,11.288,3.004,180,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.293,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.301,2.999,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.63,36.2,11.313,3.009,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.313,3.004,180,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.316,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.63,36.2,11.323,2.999,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.62,36.2,11.328,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.326,3.002,180,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.9,18.63,36.2,11.323,2.996,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.63,36.2,11.321,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.62,36.2,11.306,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.64,36.2,11.311,3.014,180,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.63,36.3,11.313,3.012,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.62,36.2,11.321,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.62,36.2,11.316,3.007,180,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.9,18.63,36.3,11.316,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.9,18.62,36.2,11.328,3.009,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.9,18.62,36.2,11.343,3.014,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.9,18.63,36.2,11.346,3.009,180,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.9,18.62,36.2,11.348,3.009,240,,,,,,,,,,,,
28/01/2021 17:06,19.3,4.8,18.65,36.2,11.351,3.004,240,,,,,,,,,,,,
28/01/2021 17:06,19.4,4.8,18.61,36.3,11.348,3.002,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.62,36.3,11.343,3.009,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.8,18.62,36.2,11.341,3.004,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.62,36.3,11.348,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.3,11.351,3.009,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.3,11.348,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.63,36.4,11.353,3.012,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.2,11.366,3.002,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.63,36.3,11.371,3.007,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.65,36.4,11.381,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.4,11.386,3.014,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.62,36.3,11.396,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.4,11.393,3.014,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.4,11.404,3.017,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.4,11.414,3.014,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.4,11.414,3.019,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.64,36.4,11.414,3.012,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.4,11.426,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.4,11.434,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.63,36.5,11.441,3.014,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,4.9,18.63,36.5,11.444,3.009,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.62,36.5,11.456,3.017,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.64,36.5,11.461,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.64,36.6,11.464,3.024,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.5,11.471,3.012,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.5,11.464,3.017,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.65,36.5,11.466,3.012,300,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.5,11.471,3.024,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.65,36.6,11.484,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.63,36.6,11.499,3.022,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.6,11.501,3.037,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.6,11.506,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.6,11.514,3.022,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.6,11.514,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.6,11.516,3.027,180,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.62,36.6,11.516,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.63,36.7,11.524,3.034,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.499,3.032,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.506,3.032,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.511,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.509,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.504,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.63,36.7,11.514,3.029,180,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.62,36.7,11.526,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.62,36.7,11.529,3.029,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5,18.65,36.8,11.516,3.032,180,,,,,,,,,,,,
28/01/2021 17:07,19.5,5.1,18.62,36.8,11.514,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.8,11.511,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.516,3.032,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5.1,18.64,36.8,11.516,3.029,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5.1,18.62,36.6,11.516,3.032,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5.1,18.62,36.7,11.521,3.034,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.8,11.519,3.032,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.514,3.027,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.64,36.7,11.511,3.024,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.504,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.62,36.7,11.494,3.024,180,,,,,,,,,,,,
28/01/2021 17:07,19.4,5,18.64,36.7,11.499,3.017,240,,,,,,,,,,,,
28/01/2021 17:07,19.4,5.1,18.63,36.7,11.504,3.027,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5.1,18.62,36.6,11.509,3.032,240,,,,,,,,,,,,
28/01/2021 17:07,19.5,5.1,18.63,36.7,11.511,3.034,180,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.62,36.8,11.511,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.62,36.8,11.514,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.64,36.8,11.506,3.029,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.63,36.7,11.496,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.63,36.7,11.479,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.4,5.1,18.62,36.6,11.479,3.029,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.63,36.6,11.471,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.63,36.6,11.474,3.029,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.63,36.6,11.486,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5,18.63,36.7,11.486,3.022,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.64,36.7,11.486,3.037,180,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.62,36.6,11.484,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.4,5.1,18.64,36.6,11.481,3.029,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.64,36.7,11.481,3.034,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.62,36.6,11.479,3.022,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.64,36.6,11.476,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.6,11.484,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.63,36.6,11.469,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5.1,18.62,36.6,11.459,3.022,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.63,36.6,11.464,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.6,11.469,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.62,36.5,11.469,3.017,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.6,11.456,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.63,36.5,11.464,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.62,36.6,11.456,3.017,240,,,,,,,,,,,,
28/01/2021 17:08,19.5,5,18.63,36.6,11.461,3.019,180,,,,,,,,,,,,
28/01/2021 17:08,19.5,5,18.63,36.5,11.461,3.019,300,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.461,3.014,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.454,3.017,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.5,11.454,3.012,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.6,11.456,3.012,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.6,11.461,3.017,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.5,11.461,3.017,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.444,3.012,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.5,11.454,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.459,3.012,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.456,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.459,3.012,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.461,3.022,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.449,3.019,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.431,3.019,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.421,3.034,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.419,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.5,11.406,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.409,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.5,11.421,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.4,11.414,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.3,11.416,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.61,36.4,11.419,3.034,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.3,11.419,3.022,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.5,11.421,3.024,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.4,11.424,3.022,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.62,36.3,11.429,3.029,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.62,36.4,11.426,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5.1,18.64,36.4,11.414,3.027,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.63,36.4,11.409,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.4,11.414,3.017,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.4,11.414,3.022,240,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.64,36.3,11.406,3.024,180,,,,,,,,,,,,
28/01/2021 17:08,19.6,5,18.62,36.4,11.406,3.024,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.404,3.024,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.401,3.022,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.4,11.401,3.019,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.5,11.404,3.027,300,,,,,,,,,,,,
28/01/2021 17:09,19.6,5.1,18.63,36.4,11.414,3.019,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.404,3.019,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.62,36.3,11.393,3.019,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.386,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.383,3.014,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.386,3.019,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.378,3.014,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.386,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.409,3.019,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.414,3.012,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.406,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.411,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.401,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.401,3.012,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.4,11.396,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.4,11.401,3.014,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.5,11.396,3.022,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.4,11.383,3.012,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.4,11.383,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.386,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.2,11.391,3.002,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.2,11.388,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.388,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.386,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.393,3.007,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.383,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.383,3.017,300,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.366,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.62,36.2,11.358,3.014,180,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.63,36.2,11.368,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.2,11.371,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.3,11.363,3.017,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.368,3.017,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.371,3.014,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.373,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.65,36.3,11.368,3.009,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.63,36.3,11.376,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.386,3.007,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.65,36.2,11.386,3.007,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.62,36.3,11.386,3.012,180,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.63,36.3,11.386,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.63,36.4,11.404,3.019,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.401,3.012,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.393,3.007,180,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.64,36.4,11.391,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.64,36.4,11.391,3.002,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.62,36.3,11.386,3.007,180,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.63,36.3,11.383,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.62,36.3,11.383,3.014,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.62,36.3,11.376,3.009,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,4.9,18.63,36.3,11.371,3.009,180,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.63,36.3,11.366,3.007,240,,,,,,,,,,,,
28/01/2021 17:09,19.6,5,18.65,36.3,11.373,3.004,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,4.9,18.62,36.3,11.371,3.007,240,,,,,,,,,,,,
28/01/2021 17:09,19.5,5,18.64,36.3,11.371,3.009,180,,,,,,,,,,,,
28/01/2021 17:09,19.4,4.9,18.64,36.3,11.366,3.004,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.62,36.3,11.361,3.007,300,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.63,36.3,11.361,2.999,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.63,36.3,11.358,3.004,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.62,36.3,11.356,2.999,240,,,,,,,,,,,,
28/01/2021 17:10,19.5,4.9,18.62,36.3,11.346,3.004,240,,,,,,,,,,,,
28/01/2021 17:10,19.5,4.9,18.64,36.2,11.341,2.999,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.62,36.3,11.338,3.007,240,,,,,,,,,,,,
28/01/2021 17:10,19.5,4.9,18.63,36.3,11.341,3.012,240,,,,,,,,,,,,
28/01/2021 17:10,19.5,4.8,18.63,36.3,11.333,3.007,240,,,,,,,,,,,,
28/01/2021 17:10,19.5,5,18.62,36.2,11.343,3.019,180,,,,,,,,,,,,
28/01/2021 17:10,19.5,5,18.62,36.2,11.346,3.009,240,,,,,,,,,,,,
28/01/2021 17:10,19.6,5,18.62,36.2,11.356,3.017,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.63,36.2,11.341,3.004,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,5,18.63,36.2,11.341,3.004,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.63,36.2,11.343,3.012,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.63,36.2,11.346,3.007,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.62,36.2,11.343,3.002,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.9,18.64,36.2,11.331,3.002,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.62,36.2,11.328,2.999,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.62,36.2,11.318,3.004,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.64,36.2,11.306,3.002,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.63,36.2,11.301,2.994,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.62,36.2,11.301,2.996,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.63,36.3,11.288,2.981,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.62,36.2,11.281,2.974,180,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.63,36.2,11.271,2.971,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.8,18.64,36.2,11.283,2.976,240,,,,,,,,,,,,
28/01/2021 17:10,19.4,4.7,31.62,36.2,11.278,2.974,180,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.7,52.61,36.2,11.153,2.974,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.7,61.59,36.3,11.038,2.971,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.7,72.6,36.7,10.92,2.986,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.8,82.59,37.5,10.807,2.986,180,,,,,,,,,,,,
28/01/2021 17:10,19.2,4.8,93.58,38.6,10.734,2.996,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.8,93.58,40.1,10.664,2.999,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.8,93.58,41.6,10.584,3.007,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.8,93.58,42.9,10.496,3.012,180,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.9,93.58,44.3,10.411,3.024,240,,,,,,,,,,,,
28/01/2021 17:10,19.3,4.9,93.58,45.5,10.311,3.024,240,,,,,,,,,,,,
28/01/2021 17:10,19.2,5,92.59,46.8,10.185,3.029,180,,,,,,,,,,,,
28/01/2021 17:10,19.1,5,92.77,48,10.06,3.029,240,,,,,,,,,,,,
28/01/2021 17:10,19.1,5,92.78,49.1,9.945,3.037,240,,,,,,,,,,,,
28/01/2021 17:10,19.1,5,92.83,50,9.822,3.052,180,,,,,,,,,,,,
28/01/2021 17:10,19.1,5,92.86,51,9.702,3.042,240,,,,,,,,,,,,
